order_id,customer_id,order_date,ship_date,ship_mode,city,region,state_name,product_key,sales,units,gross_profit,cost
US-2021-138247-OTH-LIC-15000,138247,2021-12-24,2027-06-21,Standard Class,Los Angeles,Pacific,California,9,140.00,7,70.00,70.00
US-2021-138247-CHO-NUT-13000,138247,2021-12-24,2027-06-21,Standard Class,Los Angeles,Pacific,California,3,10.47,3,7.47,3.00
US-2022-145835-CHO-TRI-54000,145835,2022-05-13,2027-11-08,Second Class,Chicago,Interior,Illinois,5,15.00,4,9.80,5.20
US-2022-145835-CHO-MIL-31000,145835,2022-05-13,2027-11-08,Second Class,Chicago,Interior,Illinois,2,6.50,2,4.22,2.28
US-2022-113327-CHO-MIL-31000,113327,2022-05-26,2027-11-19,Second Class,Jacksonville,Gulf,North Carolina,2,6.50,2,4.22,2.28
US-2022-113327-CHO-SCR-58000,113327,2022-05-26,2027-11-19,Second Class,Jacksonville,Gulf,North Carolina,4,14.40,4,10.00,4.40
US-2022-113327-CHO-TRI-54000,113327,2022-05-26,2027-11-19,Second Class,Jacksonville,Gulf,North Carolina,5,3.75,1,2.45,1.30
US-2022-113327-CHO-SCR-58000,113327,2022-05-26,2027-11-19,Second Class,Jacksonville,Gulf,North Carolina,4,25.20,7,17.50,7.70
US-2023-159891-CHO-NUT-13000,159891,2023-01-31,2028-07-29,Standard Class,Atlanta,Gulf,Georgia,3,3.49,1,2.49,1.00
US-2023-159891-CHO-SCR-58000,159891,2023-01-31,2028-07-29,Standard Class,Atlanta,Gulf,Georgia,4,28.80,8,20.00,8.80
US-2023-149111-CHO-NUT-13000,149111,2023-04-17,2028-10-11,Second Class,Raleigh,Gulf,North Carolina,3,27.92,8,19.92,8.00
US-2023-149111-CHO-TRI-54000,149111,2023-04-17,2028-10-11,Second Class,Raleigh,Gulf,North Carolina,5,3.75,1,2.45,1.30
US-2023-120460-CHO-FUD-51000,120460,2023-04-30,2028-10-25,Standard Class,Dallas,Interior,Texas,1,10.80,3,7.20,3.60
US-2023-162348-CHO-FUD-51000,162348,2023-11-10,2029-05-07,Standard Class,Sacramento,Pacific,California,1,3.60,1,2.40,1.20
US-2024-119039-CHO-SCR-58000,119039,2024-03-06,2029-08-31,Standard Class,San Francisco,Pacific,California,4,32.40,9,22.50,9.90
US-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Lawrence,Atlantic,Massachusetts,2,6.50,2,4.22,2.28
US-2024-151799-CHO-SCR-58000,151799,2024-12-14,2030-06-10,Standard Class,Lawrence,Atlantic,Massachusetts,4,21.60,6,15.00,6.60
US-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Lawrence,Atlantic,Massachusetts,2,3.25,1,2.11,1.14
US-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Lawrence,Atlantic,Massachusetts,2,9.75,3,6.33,3.42
US-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Lawrence,Atlantic,Massachusetts,2,6.50,2,4.22,2.28
CA-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Toronto,Atlantic,Ontario,2,16.25,5,10.55,5.70
CA-2024-151799-CHO-SCR-58000,151799,2024-12-14,2030-06-10,Standard Class,Toronto,Atlantic,Ontario,4,50.40,14,35.00,15.40
CA-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Toronto,Atlantic,Ontario,2,6.50,2,4.22,2.28
CA-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Toronto,Atlantic,Ontario,2,9.75,3,6.33,3.42
CA-2024-151799-CHO-MIL-31000,151799,2024-12-14,2030-06-10,Standard Class,Toronto,Atlantic,Ontario,2,19.50,6,12.66,6.84
US-2021-103219-CHO-NUT-13000,103219,2021-11-09,2027-05-06,Standard Class,New York City,Atlantic,New York,3,31.41,9,22.41,9.00
US-2023-154662-CHO-SCR-58000,154662,2023-06-09,2028-12-06,Standard Class,Minneapolis,Interior,Minnesota,4,10.80,3,7.50,3.30
US-2024-106859-CHO-MIL-31000,106859,2024-03-13,2029-09-08,Second Class,Albuquerque,Pacific,New Mexico,2,22.75,7,14.77,7.98
US-2024-106859-CHO-MIL-31000,106859,2024-03-13,2029-09-08,Second Class,Albuquerque,Pacific,New Mexico,2,19.50,6,12.66,6.84
US-2024-106859-CHO-FUD-51000,106859,2024-03-13,2029-09-08,Second Class,Albuquerque,Pacific,New Mexico,1,28.80,8,19.20,9.60
US-2024-106859-CHO-MIL-31000,106859,2024-03-13,2029-09-08,Second Class,Albuquerque,Pacific,New Mexico,2,16.25,5,10.55,5.70
US-2024-106859-CHO-SCR-58000,106859,2024-03-13,2029-09-08,Second Class,Albuquerque,Pacific,New Mexico,4,28.80,8,20.00,8.80
US-2024-102729-CHO-FUD-51000,102729,2024-10-26,2030-04-23,Standard Class,Dallas,Interior,Texas,1,7.20,2,4.80,2.40
US-2021-148040-CHO-FUD-51000,148040,2021-03-22,2026-09-16,Standard Class,Tucson,Pacific,Arizona,1,10.80,3,7.20,3.60
US-2021-148040-CHO-TRI-54000,148040,2021-03-22,2026-09-16,Standard Class,Tucson,Pacific,Arizona,5,11.25,3,7.35,3.90
US-2024-169012-CHO-NUT-13000,169012,2024-07-10,2030-01-04,Standard Class,Columbus,Gulf,Georgia,3,10.47,3,7.47,3.00
US-2024-161130-CHO-FUD-51000,161130,2024-11-03,2030-05-01,Standard Class,Miami,Gulf,Florida,1,7.20,2,4.80,2.40
US-2021-114377-CHO-MIL-31000,114377,2021-11-05,2027-04-28,Same Day,Hampton,Gulf,Virginia,2,16.25,5,10.55,5.70
US-2021-155390-CHO-MIL-31000,155390,2021-12-06,2027-06-03,Standard Class,Memphis,Gulf,Tennessee,2,6.50,2,4.22,2.28
US-2022-141565-CHO-FUD-51000,141565,2022-09-20,2028-03-16,Standard Class,Nashville,Gulf,Tennessee,1,21.60,6,14.40,7.20
US-2022-141565-CHO-MIL-31000,141565,2022-09-20,2028-03-16,Standard Class,Nashville,Gulf,Tennessee,2,13.00,4,8.44,4.56
US-2022-120901-CHO-NUT-13000,120901,2022-12-31,2028-06-26,Standard Class,Austin,Interior,Texas,3,6.98,2,4.98,2.00
US-2022-120901-CHO-MIL-31000,120901,2022-12-31,2028-06-26,Standard Class,Austin,Interior,Texas,2,6.50,2,4.22,2.28
US-2022-120901-CHO-SCR-58000,120901,2022-12-31,2028-06-26,Standard Class,Austin,Interior,Texas,4,7.20,2,5.00,2.20
US-2023-134110-CHO-SCR-58000,134110,2023-11-17,2029-05-10,First Class,The Colony,Interior,Texas,4,14.40,4,10.00,4.40
US-2023-134110-CHO-SCR-58000,134110,2023-11-17,2029-05-10,First Class,The Colony,Interior,Texas,4,10.80,3,7.50,3.30
US-2024-117198-CHO-TRI-54000,117198,2024-08-31,2030-02-26,Standard Class,Monroe,Gulf,Louisiana,5,7.50,2,4.90,2.60
US-2024-169005-CHO-SCR-58000,169005,2024-11-02,2030-04-29,Standard Class,Springfield,Gulf,Virginia,4,7.20,2,5.00,2.20
US-2024-165715-CHO-TRI-54000,165715,2024-12-02,2030-05-31,Standard Class,Greensboro,Gulf,North Carolina,5,3.75,1,2.45,1.30
US-2021-127523-CHO-MIL-31000,127523,2021-05-11,2026-11-08,Standard Class,Watertown,Atlantic,New York,2,9.75,3,6.33,3.42
US-2022-108588-CHO-NUT-13000,108588,2022-01-05,2027-07-03,Standard Class,New York City,Atlantic,New York,3,10.47,3,7.47,3.00
US-2022-108588-CHO-SCR-58000,108588,2022-01-05,2027-07-03,Standard Class,New York City,Atlantic,New York,4,7.20,2,5.00,2.20
US-2022-108588-CHO-MIL-31000,108588,2022-01-05,2027-07-03,Standard Class,New York City,Atlantic,New York,2,6.50,2,4.22,2.28
US-2023-153682-CHO-SCR-58000,153682,2023-05-30,2028-11-21,First Class,Cincinnati,Atlantic,Ohio,4,7.20,2,5.00,2.20
US-2023-162852-CHO-SCR-58000,162852,2023-12-27,2029-06-22,Standard Class,Woodstock,Interior,Illinois,4,28.80,8,20.00,8.80
US-2024-121412-CHO-MIL-31000,121412,2024-09-23,2030-03-20,Standard Class,Louisville,Pacific,Colorado,2,9.75,3,6.33,3.42
US-2024-105543-CHO-MIL-31000,105543,2024-11-24,2030-05-17,Same Day,Garden City,Interior,Kansas,2,3.25,1,2.11,1.14
US-2021-164749-CHO-TRI-54000,164749,2021-03-23,2026-09-16,First Class,Delray Beach,Gulf,Florida,5,11.25,3,7.35,3.90
US-2022-154200-CHO-FUD-51000,154200,2022-06-18,2027-12-13,Standard Class,San Diego,Pacific,California,1,7.20,2,4.80,2.40
US-2023-165995-CHO-NUT-13000,165995,2023-08-30,2029-02-26,Standard Class,Los Angeles,Pacific,California,3,13.96,4,9.96,4.00
US-2023-165995-CHO-FUD-51000,165995,2023-08-30,2029-02-26,Standard Class,Los Angeles,Pacific,California,1,18.00,5,12.00,6.00
US-2023-145240-CHO-MIL-31000,145240,2023-09-06,2029-02-28,First Class,Houston,Interior,Texas,2,3.25,1,2.11,1.14
US-2024-119389-CHO-TRI-54000,119389,2024-04-17,2029-10-10,First Class,Philadelphia,Atlantic,Pennsylvania,5,11.25,3,7.35,3.90
US-2024-135419-CHO-FUD-51000,135419,2024-11-03,2030-05-02,Standard Class,Bakersfield,Pacific,California,1,14.40,4,9.60,4.80
CA-2021-123625-CHO-MIL-31000,123625,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,26.00,8,16.88,9.12
CA-2021-141531-CHO-MIL-31000,141531,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2021-123625-CHO-MIL-31000,123625,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2021-123625-CHO-MIL-31000,123625,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2021-141531-CHO-MIL-31000,141531,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,16.25,5,10.55,5.70
CA-2021-123625-CHO-MIL-31000,123625,2021-12-29,2027-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,16.25,5,10.55,5.70
CA-2023-135480-CHO-MIL-31000,135480,2023-12-15,2029-06-13,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2023-135480-CHO-MIL-31000,135480,2023-12-15,2029-06-13,Standard Class,Quebec City,Atlantic,Quebec,2,16.25,5,10.55,5.70
CA-2024-135480-CHO-MIL-31000,135480,2024-12-15,2030-06-14,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2024-135480-CHO-MIL-31000,135480,2024-12-15,2030-06-14,Standard Class,Quebec City,Atlantic,Quebec,2,16.25,5,10.55,5.70
CA-2024-141531-CHO-MIL-31000,141531,2024-12-29,2030-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,6.50,2,4.22,2.28
CA-2024-141531-CHO-MIL-31000,141531,2024-12-29,2030-06-25,Standard Class,Quebec City,Atlantic,Quebec,2,16.25,5,10.55,5.70
US-2021-115812-CHO-SCR-58000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,4,25.20,7,17.50,7.70
US-2021-115812-CHO-SCR-58000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,4,32.40,9,22.50,9.90
US-2021-115812-CHO-SCR-58000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,4,18.00,5,12.50,5.50
US-2021-115812-CHO-FUD-51000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,1,14.40,4,9.60,4.80
US-2021-115812-CHO-TRI-54000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,5,11.25,3,7.35,3.90
US-2021-115812-CHO-MIL-31000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,2,13.00,4,8.44,4.56
US-2021-115812-CHO-TRI-54000,115812,2021-06-09,2026-12-05,Standard Class,Los Angeles,Pacific,California,5,22.50,6,14.70,7.80
US-2021-140914-CHO-FUD-51000,140914,2021-11-11,2027-05-08,Standard Class,Chicago,Interior,Illinois,1,14.40,4,9.60,4.80
US-2021-140914-CHO-MIL-31000,140914,2021-11-11,2027-05-08,Standard Class,Chicago,Interior,Illinois,2,6.50,2,4.22,2.28
US-2022-130491-CHO-TRI-54000,130491,2022-02-08,2027-08-04,First Class,Garden City,Interior,Kansas,5,7.50,2,4.90,2.60
US-2022-130491-CHO-NUT-13000,130491,2022-02-08,2027-08-04,First Class,Garden City,Interior,Kansas,3,3.49,1,2.49,1.00
US-2022-130491-CHO-SCR-58000,130491,2022-02-08,2027-08-04,First Class,Garden City,Interior,Kansas,4,7.20,2,5.00,2.20
US-2022-149300-CHO-FUD-51000,149300,2022-11-22,2028-05-15,First Class,Hialeah,Gulf,Florida,1,10.80,3,7.20,3.60
US-2023-112123-CHO-MIL-31000,112123,2023-03-03,2028-08-28,Standard Class,Newark,Atlantic,Delaware,2,22.75,7,14.77,7.98
US-2023-112123-CHO-TRI-54000,112123,2023-03-03,2028-08-28,Standard Class,Newark,Atlantic,Delaware,5,11.25,3,7.35,3.90
US-2023-112123-CHO-MIL-31000,112123,2023-03-03,2028-08-28,Standard Class,Newark,Atlantic,Delaware,2,16.25,5,10.55,5.70
US-2024-127306-CHO-TRI-54000,127306,2024-01-14,2029-07-10,Standard Class,Johnson City,Gulf,Tennessee,5,18.75,5,12.25,6.50
US-2024-127306-CHO-TRI-54000,127306,2024-01-14,2029-07-10,Standard Class,Johnson City,Gulf,Tennessee,5,7.50,2,4.90,2.60
US-2024-127306-CHO-SCR-58000,127306,2024-01-14,2029-07-10,Standard Class,Johnson City,Gulf,Tennessee,4,10.80,3,7.50,3.30
US-2024-127306-CHO-MIL-31000,127306,2024-01-14,2029-07-10,Standard Class,Johnson City,Gulf,Tennessee,2,22.75,7,14.77,7.98
US-2024-127306-CHO-SCR-58000,127306,2024-01-14,2029-07-10,Standard Class,Johnson City,Gulf,Tennessee,4,7.20,2,5.00,2.20
US-2024-112865-CHO-SCR-58000,112865,2024-05-18,2029-11-12,Standard Class,Philadelphia,Atlantic,Pennsylvania,4,10.80,3,7.50,3.30
US-2024-135587-CHO-TRI-54000,135587,2024-12-07,2030-06-04,Standard Class,Hattiesburg,Gulf,Mississippi,5,15.00,4,9.80,5.20
US-2024-135587-CHO-TRI-54000,135587,2024-12-07,2030-06-04,Standard Class,Hattiesburg,Gulf,Mississippi,5,15.00,4,9.80,5.20
US-2021-125612-CHO-SCR-58000,125612,2021-08-03,2027-01-29,Standard Class,New York City,Atlantic,New York,4,7.20,2,5.00,2.20
US-2021-125612-CHO-FUD-51000,125612,2021-08-03,2027-01-29,Standard Class,New York City,Atlantic,New York,1,7.20,2,4.80,2.40
US-2021-125612-CHO-FUD-51000,125612,2021-08-03,2027-01-29,Standard Class,New York City,Atlantic,New York,1,36.00,10,24.00,12.00
US-2021-140452-CHO-FUD-51000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,1,10.80,3,7.20,3.60
US-2021-140452-CHO-SCR-58000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,4,18.00,5,12.50,5.50
US-2021-140452-CHO-FUD-51000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,1,14.40,4,9.60,4.80
US-2021-140452-CHO-SCR-58000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,4,7.20,2,5.00,2.20
US-2021-140452-CHO-TRI-54000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,5,7.50,2,4.90,2.60
US-2021-140452-CHO-NUT-13000,140452,2021-12-06,2027-06-02,Standard Class,Chicago,Interior,Illinois,3,13.96,4,9.96,4.00
US-2022-113110-CHO-TRI-54000,113110,2022-03-19,2027-09-13,Standard Class,San Bernardino,Pacific,California,5,7.50,2,4.90,2.60
US-2022-113110-CHO-SCR-58000,113110,2022-03-19,2027-09-13,Standard Class,San Bernardino,Pacific,California,4,7.20,2,5.00,2.20
US-2022-113110-CHO-FUD-51000,113110,2022-03-19,2027-09-13,Standard Class,San Bernardino,Pacific,California,1,21.60,6,14.40,7.20
US-2022-113110-CHO-SCR-58000,113110,2022-03-19,2027-09-13,Standard Class,San Bernardino,Pacific,California,4,14.40,4,10.00,4.40
US-2023-130799-CHO-NUT-13000,130799,2023-11-11,2029-05-08,Second Class,San Francisco,Pacific,California,3,13.96,4,9.96,4.00
US-2024-117009-CHO-SCR-58000,117009,2024-09-22,2030-03-21,Standard Class,Santa Ana,Pacific,California,4,7.20,2,5.00,2.20
US-2024-151183-CHO-TRI-54000,151183,2024-10-14,2030-04-11,Standard Class,San Francisco,Pacific,California,5,15.00,4,9.80,5.20
US-2021-139892-CHO-MIL-31000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,2,29.25,9,18.99,10.26
US-2021-139892-CHO-SCR-58000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,4,18.00,5,12.50,5.50
US-2021-139892-CHO-SCR-58000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,4,21.60,6,15.00,6.60
US-2021-139892-CHO-NUT-13000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,3,10.47,3,7.47,3.00
US-2021-139892-CHO-NUT-13000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,3,10.47,3,7.47,3.00
US-2021-139892-CHO-SCR-58000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,4,28.80,8,20.00,8.80
US-2021-139892-CHO-NUT-13000,139892,2021-09-08,2027-03-05,Standard Class,San Antonio,Interior,Texas,3,10.47,3,7.47,3.00
US-2023-106278-CHO-FUD-51000,106278,2023-09-02,2029-02-25,Second Class,Des Moines,Pacific,Washington,1,10.80,3,7.20,3.60
US-2023-106278-CHO-FUD-51000,106278,2023-09-02,2029-02-25,Second Class,Des Moines,Pacific,Washington,1,10.80,3,7.20,3.60
US-2023-126004-CHO-NUT-13000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,3,10.47,3,7.47,3.00
US-2023-126004-CHO-FUD-51000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,1,3.60,1,2.40,1.20
US-2023-126004-CHO-FUD-51000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,1,14.40,4,9.60,4.80
US-2023-126004-CHO-NUT-13000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,3,6.98,2,4.98,2.00
US-2023-126004-CHO-NUT-13000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,3,10.47,3,7.47,3.00
US-2023-126004-CHO-SCR-58000,126004,2023-12-04,2029-05-27,First Class,New York City,Atlantic,New York,4,3.60,1,2.50,1.10
US-2024-121706-CHO-FUD-51000,121706,2024-02-26,2029-08-23,Standard Class,Santa Barbara,Pacific,California,1,25.20,7,16.80,8.40
US-2022-105102-CHO-MIL-31000,105102,2022-09-15,2028-03-11,Second Class,New York City,Atlantic,New York,2,3.25,1,2.11,1.14
US-2022-105102-CHO-MIL-31000,105102,2022-09-15,2028-03-11,Second Class,New York City,Atlantic,New York,2,9.75,3,6.33,3.42
US-2022-105102-CHO-TRI-54000,105102,2022-09-15,2028-03-11,Second Class,New York City,Atlantic,New York,5,7.50,2,4.90,2.60
US-2023-160304-CHO-MIL-31000,160304,2023-01-02,2028-06-29,Standard Class,Gaithersburg,Atlantic,Maryland,2,9.75,3,6.33,3.42
US-2023-160304-OTH-GUM-21000,160304,2023-01-02,2028-06-29,Standard Class,Gaithersburg,Atlantic,Maryland,7,2.50,2,1.30,1.20
US-2023-142615-CHO-TRI-54000,142615,2023-11-20,2029-05-16,Standard Class,Montebello,Pacific,California,5,7.50,2,4.90,2.60
US-2024-129203-CHO-NUT-13000,129203,2024-04-17,2029-10-13,Standard Class,Chicago,Interior,Illinois,3,13.96,4,9.96,4.00
US-2024-155642-CHO-MIL-31000,155642,2024-05-18,2029-11-12,Standard Class,Chicago,Interior,Illinois,2,3.25,1,2.11,1.14
US-2024-155642-CHO-FUD-51000,155642,2024-05-18,2029-11-12,Standard Class,Chicago,Interior,Illinois,1,10.80,3,7.20,3.60
US-2024-165155-CHO-NUT-13000,165155,2024-09-21,2030-03-16,First Class,Los Angeles,Pacific,California,3,3.49,1,2.49,1.00
US-2021-165379-CHO-TRI-54000,165379,2021-07-09,2027-01-05,Standard Class,Dallas,Interior,Texas,5,11.25,3,7.35,3.90
US-2021-165379-CHO-TRI-54000,165379,2021-07-09,2027-01-05,Standard Class,Dallas,Interior,Texas,5,7.50,2,4.90,2.60
US-2021-125514-CHO-NUT-13000,125514,2021-09-21,2027-03-15,First Class,Omaha,Interior,Nebraska,3,6.98,2,4.98,2.00
US-2021-125514-CHO-SCR-58000,125514,2021-09-21,2027-03-15,First Class,Omaha,Interior,Nebraska,4,10.80,3,7.50,3.30
US-2021-125514-CHO-TRI-54000,125514,2021-09-21,2027-03-15,First Class,Omaha,Interior,Nebraska,5,3.75,1,2.45,1.30
US-2021-134733-CHO-SCR-58000,134733,2021-09-23,2027-03-21,Standard Class,San Diego,Pacific,California,4,10.80,3,7.50,3.30
US-2021-134733-CHO-MIL-31000,134733,2021-09-23,2027-03-21,Standard Class,San Diego,Pacific,California,2,6.50,2,4.22,2.28
US-2022-124107-CHO-SCR-58000,124107,2022-10-09,2028-04-03,Second Class,Ann Arbor,Interior,Michigan,4,10.80,3,7.50,3.30
US-2022-124107-CHO-MIL-31000,124107,2022-10-09,2028-04-03,Second Class,Ann Arbor,Interior,Michigan,2,22.75,7,14.77,7.98
US-2022-124107-CHO-NUT-13000,124107,2022-10-09,2028-04-03,Second Class,Ann Arbor,Interior,Michigan,3,17.45,5,12.45,5.00
US-2022-124107-CHO-NUT-13000,124107,2022-10-09,2028-04-03,Second Class,Ann Arbor,Interior,Michigan,3,10.47,3,7.47,3.00
US-2022-100454-CHO-TRI-54000,100454,2022-11-20,2028-05-17,Standard Class,New York City,Atlantic,New York,5,15.00,4,9.80,5.20
US-2022-100454-CHO-SCR-58000,100454,2022-11-20,2028-05-17,Standard Class,New York City,Atlantic,New York,4,14.40,4,10.00,4.40
US-2022-100454-CHO-FUD-51000,100454,2022-11-20,2028-05-17,Standard Class,New York City,Atlantic,New York,1,10.80,3,7.20,3.60
US-2023-163202-CHO-SCR-58000,163202,2023-09-27,2029-03-24,Standard Class,Lancaster,Atlantic,Ohio,4,10.80,3,7.50,3.30
US-2024-167101-CHO-TRI-54000,167101,2024-03-24,2029-09-18,Second Class,New York City,Atlantic,New York,5,15.00,4,9.80,5.20
US-2024-167101-CHO-TRI-54000,167101,2024-03-24,2029-09-18,Second Class,New York City,Atlantic,New York,5,7.50,2,4.90,2.60
US-2024-149048-CHO-NUT-13000,149048,2024-05-13,2029-11-07,Standard Class,Columbus,Interior,Indiana,3,10.47,3,7.47,3.00
US-2024-149048-CHO-SCR-58000,149048,2024-05-13,2029-11-07,Standard Class,Columbus,Interior,Indiana,4,7.20,2,5.00,2.20
US-2024-149048-OTH-GUM-21000,149048,2024-05-13,2029-11-07,Standard Class,Columbus,Interior,Indiana,7,3.75,3,1.95,1.80
US-2024-149048-CHO-NUT-13000,149048,2024-05-13,2029-11-07,Standard Class,Columbus,Interior,Indiana,3,6.98,2,4.98,2.00
US-2024-149048-CHO-MIL-31000,149048,2024-05-13,2029-11-07,Standard Class,Columbus,Interior,Indiana,2,9.75,3,6.33,3.42
US-2024-152912-CHO-SCR-58000,152912,2024-11-09,2030-05-05,Second Class,Columbia,Atlantic,Maryland,4,7.20,2,5.00,2.20
US-2024-152912-CHO-TRI-54000,152912,2024-11-09,2030-05-05,Second Class,Columbia,Atlantic,Maryland,5,33.75,9,22.05,11.70
US-2024-152912-CHO-TRI-54000,152912,2024-11-09,2030-05-05,Second Class,Columbia,Atlantic,Maryland,5,11.25,3,7.35,3.90
US-2024-152912-OTH-GUM-21000,152912,2024-11-09,2030-05-05,Second Class,Columbia,Atlantic,Maryland,7,3.75,3,1.95,1.80
US-2024-121678-CHO-TRI-54000,121678,2024-11-16,2030-05-13,Second Class,Elyria,Atlantic,Ohio,5,3.75,1,2.45,1.30
US-2024-102519-CHO-NUT-13000,102519,2024-11-27,2030-05-22,First Class,Milwaukee,Interior,Wisconsin,3,3.49,1,2.49,1.00
US-2024-102519-CHO-MIL-31000,102519,2024-11-27,2030-05-22,First Class,Milwaukee,Interior,Wisconsin,2,29.25,9,18.99,10.26
US-2021-133270-CHO-SCR-58000,133270,2021-06-06,2026-11-30,First Class,Rochester,Atlantic,New York,4,7.20,2,5.00,2.20
US-2021-106971-CHO-TRI-54000,106971,2021-09-02,2027-03-01,Standard Class,Buffalo Grove,Interior,Illinois,5,26.25,7,17.15,9.10
US-2021-116568-CHO-FUD-51000,116568,2021-12-14,2027-06-12,Standard Class,Deltona,Gulf,Florida,1,14.40,4,9.60,4.80
US-2022-165813-CHO-TRI-54000,165813,2022-03-20,2027-09-12,Second Class,Salem,Pacific,Oregon,5,11.25,3,7.35,3.90
US-2022-160787-CHO-SCR-58000,160787,2022-09-25,2028-03-17,Same Day,Philadelphia,Atlantic,Pennsylvania,4,7.20,2,5.00,2.20
US-2022-157014-CHO-TRI-54000,157014,2022-10-03,2028-03-28,Second Class,Columbus,Atlantic,Ohio,5,3.75,1,2.45,1.30
US-2022-157014-CHO-MIL-31000,157014,2022-10-03,2028-03-28,Second Class,Columbus,Atlantic,Ohio,2,16.25,5,10.55,5.70
US-2022-157014-CHO-SCR-58000,157014,2022-10-03,2028-03-28,Second Class,Columbus,Atlantic,Ohio,4,7.20,2,5.00,2.20
US-2022-157014-CHO-MIL-31000,157014,2022-10-03,2028-03-28,Second Class,Columbus,Atlantic,Ohio,2,6.50,2,4.22,2.28
